Plan file, plan diff, Entropy, Cosine, Hamming Similarity, Hamming Dist, Euclidean, Jaccard
agent_366.plans , s1-s2, 0.981693, 0.000000, 0.000000, 0.039788, 0.020372, 0.000000 
agent_366.plans , s1-s3, 0.952100, 0.015251, 34.482759, 0.030946, 0.020271, 0.000000 
agent_366.plans , s2-s3, 0.044103, 0.970504, 100.000000, 0.014147, 0.002189, 0.000000 

agent_367.plans , s1-s2, 0.295861, 0.126077, 0.000000, 0.045093, 0.007240, 0.000000 
agent_367.plans , s1-s3, 0.304668, 0.113727, 34.375000, 0.035367, 0.007422, 0.000000 
agent_367.plans , s2-s3, 0.042573, 0.497319, 100.000000, 0.016799, 0.002451, 0.000000 

agent_368.plans , s1-s2, 1.037497, 0.009895, 41.666667, 0.042440, 0.019988, 0.000000 
agent_368.plans , s1-s3, 1.037633, 0.012680, 0.000000, 0.051282, 0.019918, 0.000000 
agent_368.plans , s2-s3, 0.177233, 0.211541, 100.000000, 0.030062, 0.004421, 0.000000 

agent_369.plans , s1-s2, 0.301546, 0.061368, 0.000000, 0.024757, 0.007380, 0.000000 
agent_369.plans , s1-s3, 0.194130, 0.390895, 100.000000, 0.010610, 0.006444, 0.000000 
agent_369.plans , s2-s3, 0.128127, 0.171776, 37.500000, 0.019452, 0.003887, 0.000000 

agent_37.plans , s1-s2, 0.950057, 0.004099, 0.000000, 0.018568, 0.019235, 0.000000 
agent_37.plans , s1-s3, 0.950057, 0.004099, 0.000000, 0.018568, 0.019235, 0.000000 
agent_37.plans , s2-s3, 0.000000, 1.000000, 100.000000, 0.000000, 0.000000, 0.000000 

agent_370.plans , s1-s2, 0.259460, 0.301936, 0.000000, 0.020336, 0.007057, 0.000000 
agent_370.plans , s1-s3, 0.259460, 0.301936, 0.000000, 0.020336, 0.007057, 0.000000 
agent_370.plans , s2-s3, 0.000000, 1.000000, 100.000000, 0.000000, 0.000000, 0.000000 

agent_371.plans , s1-s2, 0.439500, 0.000000, 0.000000, 0.027409, 0.009714, 0.000000 
agent_371.plans , s1-s3, 0.028405, 0.980332, 100.000000, 0.005305, 0.001855, 0.000000 
agent_371.plans , s2-s3, 0.235273, 0.000000, 0.000000, 0.027409, 0.009714, 0.000000 

agent_372.plans , s1-s2, 0.343671, 0.158843, 0.000000, 0.012378, 0.008993, 0.000000 
agent_372.plans , s1-s3, 0.155559, 0.723630, 100.000000, 0.003537, 0.006169, 0.000000 
agent_372.plans , s2-s3, 0.108459, 0.266828, 40.000000, 0.008842, 0.006544, 0.000000 

agent_373.plans , s1-s2, 1.272844, 0.011540, 60.000000, 0.042440, 0.024494, 0.000000 
agent_373.plans , s1-s3, 1.263558, 0.013963, 0.000000, 0.053050, 0.024396, 0.000000 
agent_373.plans , s2-s3, 0.218219, 0.059790, 100.000000, 0.035367, 0.004885, 0.000000 

agent_374.plans , s1-s2, 0.480827, 0.076493, 11.111111, 0.026525, 0.010929, 0.000000 
agent_374.plans , s1-s3, 0.429077, 0.175589, 100.000000, 0.012378, 0.010610, 0.000000 
agent_374.plans , s2-s3, 0.123184, 0.280850, 0.000000, 0.028294, 0.003596, 0.000000 

agent_375.plans , s1-s2, 0.000000, 1.000000, nan, 0.000000, 0.000000, 1.000000 
agent_375.plans , s1-s3, 0.000000, 1.000000, nan, 0.000000, 0.000000, 1.000000 
agent_375.plans , s2-s3, 0.000000, 1.000000, nan, 0.000000, 0.000000, 1.000000 

agent_376.plans , s1-s2, 0.000000, 1.000000, nan, 0.000000, 0.000000, 1.000000 
agent_376.plans , s1-s3, 0.000000, 1.000000, nan, 0.000000, 0.000000, 1.000000 
agent_376.plans , s2-s3, 0.000000, 1.000000, nan, 0.000000, 0.000000, 1.000000 

agent_377.plans , s1-s2, 0.207066, 0.027364, 0.000000, 0.010610, 0.006444, 0.000000 
agent_377.plans , s1-s3, 0.207066, 0.027364, 0.000000, 0.010610, 0.006444, 0.000000 
agent_377.plans , s2-s3, 0.000000, 1.000000, 100.000000, 0.000000, 0.000000, 0.000000 

agent_378.plans , s1-s2, 0.865777, 0.000000, 0.000000, 0.038019, 0.019521, 0.000000 
agent_378.plans , s1-s3, 0.027628, 0.992331, 100.000000, 0.009726, 0.001855, 0.000000 
agent_378.plans , s2-s3, 0.759282, 0.002964, 28.125000, 0.030062, 0.019488, 0.000000 

agent_379.plans , s1-s2, 0.585635, 0.029055, 0.000000, 0.045093, 0.011666, 0.000000 
agent_379.plans , s1-s3, 0.585635, 0.029055, 0.000000, 0.045093, 0.011666, 0.000000 
agent_379.plans , s2-s3, 0.000000, 1.000000, 100.000000, 0.000000, 0.000000, 0.000000 

agent_38.plans , s1-s2, 0.103415, 0.932584, 0.000000, 0.019452, 0.003425, 0.000000 
agent_38.plans , s1-s3, 0.103415, 0.932584, 0.000000, 0.019452, 0.003425, 0.000000 
agent_38.plans , s2-s3, 0.000000, 1.000000, 100.000000, 0.000000, 0.000000, 0.000000 

agent_380.plans , s1-s2, 0.000000, 1.000000, nan, 0.000000, 0.000000, 1.000000 
agent_380.plans , s1-s3, 0.000000, 1.000000, nan, 0.000000, 0.000000, 1.000000 
agent_380.plans , s2-s3, 0.000000, 1.000000, nan, 0.000000, 0.000000, 1.000000 

agent_381.plans , s1-s2, 1.262073, 0.005870, 0.000000, 0.022104, 0.024161, 0.000000 
agent_381.plans , s1-s3, 1.331337, 0.000000, 7.142857, 0.021220, 0.025534, 0.000000 
agent_381.plans , s2-s3, 0.155282, 0.064637, 100.000000, 0.009726, 0.008814, 0.000000 

agent_382.plans , s1-s2, 0.823621, 0.000000, 0.000000, 0.041556, 0.015505, 0.000000 
agent_382.plans , s1-s3, 0.783226, 0.073898, 100.000000, 0.038019, 0.015259, 0.000000 
agent_382.plans , s2-s3, 0.171984, 0.036926, 25.000000, 0.040672, 0.004334, 0.000000 

agent_383.plans , s1-s2, 0.941665, 0.090966, 0.000000, 0.022104, 0.019350, 0.000000 
agent_383.plans , s1-s3, 0.915172, 0.129342, 19.047619, 0.018568, 0.019235, 0.000000 
agent_383.plans , s2-s3, 0.035243, 0.765566, 100.000000, 0.003537, 0.002108, 0.000000 

agent_384.plans , s1-s2, 0.795256, 0.000000, 5.555556, 0.019452, 0.017493, 0.000000 
agent_384.plans , s1-s3, 0.795166, 0.000000, 0.000000, 0.020336, 0.017485, 0.000000 
agent_384.plans , s2-s3, 0.022887, 0.984161, 100.000000, 0.004421, 0.001562, 0.000000 

agent_385.plans , s1-s2, 1.332642, 0.000000, 0.000000, 0.035367, 0.025490, 0.000000 
agent_385.plans , s1-s3, 1.153302, 0.166202, 100.000000, 0.015915, 0.023890, 0.000000 
agent_385.plans , s2-s3, 0.267259, 0.632954, 54.545455, 0.024757, 0.009246, 0.000000 

agent_386.plans , s1-s2, 1.027644, 0.054386, 0.000000, 0.037135, 0.020332, 0.000000 
agent_386.plans , s1-s3, 1.006679, 0.081617, 47.826087, 0.027409, 0.020259, 0.000000 
agent_386.plans , s2-s3, 0.056771, 0.674593, 100.000000, 0.016799, 0.002417, 0.000000 

agent_387.plans , s1-s2, 0.035267, 0.430975, 0.000000, 0.009726, 0.001855, 0.000000 
agent_387.plans , s1-s3, 0.035267, 0.430975, 0.000000, 0.009726, 0.001855, 0.000000 
agent_387.plans , s2-s3, 0.000000, 1.000000, 100.000000, 0.000000, 0.000000, 0.000000 

agent_388.plans , s1-s2, 0.465771, 0.129752, 0.000000, 0.033599, 0.010002, 0.000000 
agent_388.plans , s1-s3, 0.420133, 0.207257, 100.000000, 0.027409, 0.009667, 0.000000 
agent_388.plans , s2-s3, 0.196307, 0.353440, 100.000000, 0.027409, 0.004929, 0.000000 

agent_389.plans , s1-s2, 0.000000, 1.000000, nan, 0.000000, 0.000000, 1.000000 
agent_389.plans , s1-s3, 0.000000, 1.000000, nan, 0.000000, 0.000000, 1.000000 
agent_389.plans , s2-s3, 0.000000, 1.000000, nan, 0.000000, 0.000000, 1.000000 

agent_39.plans , s1-s2, 0.599536, 0.020525, 0.000000, 0.029178, 0.012562, 0.000000 
agent_39.plans , s1-s3, 0.599536, 0.020525, 0.000000, 0.029178, 0.012562, 0.000000 
agent_39.plans , s2-s3, 0.000000, 1.000000, 100.000000, 0.000000, 0.000000, 0.000000 

agent_390.plans , s1-s2, 0.460484, 0.103826, 34.782609, 0.030946, 0.009994, 0.000000 
agent_390.plans , s1-s3, 0.461614, 0.106010, 0.000000, 0.038019, 0.009866, 0.000000 
agent_390.plans , s2-s3, 0.113519, 0.553139, 100.000000, 0.017683, 0.003551, 0.000000 

agent_391.plans , s1-s2, 0.193526, 0.234353, 0.000000, 0.010610, 0.006529, 0.000000 
agent_391.plans , s1-s3, 0.000000, 1.000000, 100.000000, 0.000000, 0.000000, 0.000000 
agent_391.plans , s2-s3, 0.110472, 0.234353, 0.000000, 0.010610, 0.006529, 0.000000 

agent_392.plans , s1-s2, 0.201263, 0.445318, 100.000000, 0.014147, 0.006597, 0.000000 
agent_392.plans , s1-s3, 0.371186, 0.018556, 0.000000, 0.041556, 0.007955, 0.000000 
agent_392.plans , s2-s3, 0.216656, 0.101765, 38.709677, 0.030946, 0.004965, 0.000000 

agent_393.plans , s1-s2, 0.326200, 0.211341, 0.000000, 0.012378, 0.008861, 0.000000 
agent_393.plans , s1-s3, 0.326200, 0.211341, 0.000000, 0.012378, 0.008861, 0.000000 
agent_393.plans , s2-s3, 0.000000, 1.000000, 100.000000, 0.000000, 0.000000, 0.000000 

agent_394.plans , s1-s2, 0.064440, 0.495919, 0.000000, 0.009726, 0.002677, 0.000000 
agent_394.plans , s1-s3, 0.041647, 0.674632, 80.000000, 0.006189, 0.002108, 0.000000 
agent_394.plans , s2-s3, 0.033998, 0.753525, 100.000000, 0.005305, 0.001855, 0.000000 

agent_395.plans , s1-s2, 0.257667, 0.112193, 0.000000, 0.013263, 0.007025, 0.000000 
agent_395.plans , s1-s3, 0.167178, 0.389372, 100.000000, 0.003537, 0.006241, 0.000000 
agent_395.plans , s2-s3, 0.116442, 0.233283, 0.000000, 0.013263, 0.003795, 0.000000 

agent_396.plans , s1-s2, 0.331961, 0.544048, 0.000000, 0.015031, 0.008965, 0.000000 
agent_396.plans , s1-s3, 0.331961, 0.544048, 0.000000, 0.015031, 0.008965, 0.000000 
agent_396.plans , s2-s3, 0.000000, 1.000000, 100.000000, 0.000000, 0.000000, 0.000000 

agent_397.plans , s1-s2, 0.714622, 0.000000, 23.809524, 0.036251, 0.014349, 0.000000 
agent_397.plans , s1-s3, 0.710337, 0.000000, 0.000000, 0.040672, 0.014240, 0.000000 
agent_397.plans , s2-s3, 0.123828, 0.852672, 100.000000, 0.022104, 0.003730, 0.000000 

agent_398.plans , s1-s2, 0.623357, 0.000000, 0.000000, 0.017683, 0.013687, 0.000000 
agent_398.plans , s1-s3, 0.483853, 0.343168, 28.571429, 0.014147, 0.012234, 0.000000 
agent_398.plans , s2-s3, 0.258139, 0.051205, 100.000000, 0.005305, 0.010467, 0.000000 

agent_399.plans , s1-s2, 0.598694, 0.417241, 0.000000, 0.050398, 0.011945, 0.000000 
agent_399.plans , s1-s3, 0.748771, 0.052586, 9.375000, 0.047745, 0.015635, 0.000000 
agent_399.plans , s2-s3, 0.332091, 0.126713, 100.000000, 0.022104, 0.011103, 0.000000 

agent_4.plans , s1-s2, 0.000000, 1.000000, nan, 0.000000, 0.000000, 1.000000 
agent_4.plans , s1-s3, 0.000000, 1.000000, nan, 0.000000, 0.000000, 1.000000 
agent_4.plans , s2-s3, 0.000000, 1.000000, nan, 0.000000, 0.000000, 1.000000 

agent_40.plans , s1-s2, 0.032353, 0.499431, 0.000000, 0.003537, 0.001834, 1.000000 
agent_40.plans , s1-s3, 0.032353, 0.499431, 0.000000, 0.003537, 0.001834, 1.000000 
agent_40.plans , s2-s3, 0.000000, 1.000000, 100.000000, 0.000000, 0.000000, 1.000000 

agent_400.plans , s1-s2, 0.743909, 0.363572, 7.692308, 0.034483, 0.015168, 0.000000 
agent_400.plans , s1-s3, 0.890507, 0.023918, 0.000000, 0.037135, 0.017387, 0.000000 
agent_400.plans , s2-s3, 0.190844, 0.150236, 100.000000, 0.002653, 0.008500, 0.000000 

agent_401.plans , s1-s2, 1.177850, 0.000000, 14.285714, 0.018568, 0.023883, 0.000000 
agent_401.plans , s1-s3, 1.000831, 0.233517, 100.000000, 0.013263, 0.022189, 0.000000 
agent_401.plans , s2-s3, 0.727138, 0.000000, 0.000000, 0.019452, 0.019120, 0.000000 

agent_402.plans , s1-s2, 0.000000, 1.000000, nan, 0.000000, 0.000000, 1.000000 
agent_402.plans , s1-s3, 0.000000, 1.000000, nan, 0.000000, 0.000000, 1.000000 
agent_402.plans , s2-s3, 0.000000, 1.000000, nan, 0.000000, 0.000000, 1.000000 

agent_403.plans , s1-s2, 0.445941, 0.118855, 0.000000, 0.030062, 0.009796, 0.000000 
agent_403.plans , s1-s3, 0.405642, 0.200482, 100.000000, 0.024757, 0.009510, 0.000000 
agent_403.plans , s2-s3, 0.189981, 0.234490, 66.666667, 0.026525, 0.004817, 0.000000 

agent_404.plans , s1-s2, 0.055549, 0.930868, 100.000000, 0.008842, 0.002483, 0.000000 
agent_404.plans , s1-s3, 0.098373, 0.870731, 0.000000, 0.014147, 0.003408, 0.000000 
agent_404.plans , s2-s3, 0.080689, 0.892180, 33.333333, 0.012378, 0.003100, 0.000000 

agent_405.plans , s1-s2, 0.203053, 0.430782, 0.000000, 0.009726, 0.006587, 0.000000 
agent_405.plans , s1-s3, 0.186072, 0.463867, 37.500000, 0.007073, 0.006455, 0.000000 
agent_405.plans , s2-s3, 0.012393, 0.945977, 100.000000, 0.002653, 0.001312, 0.000000 

agent_406.plans , s1-s2, 0.000000, 1.000000, nan, 0.000000, 0.000000, 1.000000 
agent_406.plans , s1-s3, 0.000000, 1.000000, nan, 0.000000, 0.000000, 1.000000 
agent_406.plans , s2-s3, 0.000000, 1.000000, nan, 0.000000, 0.000000, 1.000000 

agent_407.plans , s1-s2, 0.328272, 0.122113, 0.000000, 0.010610, 0.008857, 0.000000 
agent_407.plans , s1-s3, 0.154488, 0.707694, 100.000000, 0.003537, 0.006169, 0.000000 
agent_407.plans , s2-s3, 0.108250, 0.221967, 25.000000, 0.008842, 0.006510, 0.000000 

agent_408.plans , s1-s2, 0.219989, 0.151949, 100.000000, 0.012378, 0.006719, 0.000000 
agent_408.plans , s1-s3, 0.236237, 0.096946, 66.666667, 0.014147, 0.006852, 0.000000 
agent_408.plans , s2-s3, 0.113776, 0.241047, 0.000000, 0.017683, 0.003551, 0.000000 

agent_409.plans , s1-s2, 0.998051, 0.005619, 0.000000, 0.055703, 0.019758, 0.000000 
agent_409.plans , s1-s3, 0.905264, 0.132253, 81.481481, 0.036251, 0.019345, 0.000000 
agent_409.plans , s2-s3, 0.167895, 0.124117, 100.000000, 0.031830, 0.004381, 0.000000 

agent_41.plans , s1-s2, 0.285388, 0.615370, 15.789474, 0.027409, 0.007268, 0.000000 
agent_41.plans , s1-s3, 0.506437, 0.008857, 0.000000, 0.030062, 0.012696, 0.000000 
agent_41.plans , s2-s3, 0.272102, 0.073811, 100.000000, 0.013263, 0.010615, 0.000000 

agent_410.plans , s1-s2, 0.463868, 0.051802, 22.727273, 0.037135, 0.009931, 0.000000 
agent_410.plans , s1-s3, 0.459352, 0.059257, 0.000000, 0.041556, 0.009773, 0.000000 
agent_410.plans , s2-s3, 0.128986, 0.406287, 100.000000, 0.022104, 0.003730, 0.000000 

agent_411.plans , s1-s2, 1.109678, 0.015273, 100.000000, 0.056587, 0.020974, 0.000000 
agent_411.plans , s1-s3, 1.152578, 0.020081, 0.000000, 0.075155, 0.021080, 0.000000 
agent_411.plans , s2-s3, 0.304702, 0.114069, 42.857143, 0.067197, 0.006196, 0.000000 

agent_412.plans , s1-s2, 0.955711, 0.000000, 0.000000, 0.037135, 0.019404, 0.000000 
agent_412.plans , s1-s3, 0.955711, 0.000000, 0.000000, 0.037135, 0.019404, 0.000000 
agent_412.plans , s2-s3, 0.000000, 1.000000, 100.000000, 0.000000, 0.000000, 0.000000 

agent_413.plans , s1-s2, 0.185665, 0.438122, 0.000000, 0.007073, 0.006451, 0.000000 
agent_413.plans , s1-s3, 0.185665, 0.438122, 0.000000, 0.007073, 0.006451, 0.000000 
agent_413.plans , s2-s3, 0.000000, 1.000000, 100.000000, 0.000000, 0.000000, 0.000000 

agent_414.plans , s1-s2, 0.392814, 0.102348, 0.000000, 0.022989, 0.009373, 0.000000 
agent_414.plans , s1-s3, 0.379204, 0.136749, 100.000000, 0.019452, 0.009257, 0.000000 
agent_414.plans , s2-s3, 0.132351, 0.287855, 50.000000, 0.021220, 0.003921, 0.000000 

agent_415.plans , s1-s2, 1.308668, 0.000000, 0.000000, 0.057471, 0.025219, 0.000000 
agent_415.plans , s1-s3, 1.272244, 0.015522, 10.909091, 0.052166, 0.025088, 0.000000 
agent_415.plans , s2-s3, 0.068714, 0.965845, 100.000000, 0.008842, 0.003255, 0.000000 

agent_416.plans , s1-s2, 0.073883, 0.695386, 100.000000, 0.009726, 0.002677, 0.000000 
agent_416.plans , s1-s3, 0.070981, 0.700446, 83.333333, 0.010610, 0.002743, 0.000000 
agent_416.plans , s2-s3, 0.082958, 0.521085, 0.000000, 0.015031, 0.003157, 0.000000 

agent_417.plans , s1-s2, 0.537217, 0.049676, 0.000000, 0.039788, 0.010008, 0.000000 
agent_417.plans , s1-s3, 0.537217, 0.049676, 0.000000, 0.039788, 0.010008, 0.000000 
agent_417.plans , s2-s3, 0.000000, 1.000000, 100.000000, 0.000000, 0.000000, 0.000000 

agent_418.plans , s1-s2, 1.297565, 0.030464, 0.000000, 0.062776, 0.025144, 0.000000 
agent_418.plans , s1-s3, 1.285773, 0.048326, 12.068966, 0.056587, 0.025096, 0.000000 
agent_418.plans , s2-s3, 0.042569, 0.829268, 100.000000, 0.011494, 0.002210, 0.000000 

agent_419.plans , s1-s2, 0.249681, 0.006997, 0.000000, 0.023873, 0.006893, 0.000000 
agent_419.plans , s1-s3, 0.249084, 0.029867, 80.000000, 0.020336, 0.006926, 0.000000 
agent_419.plans , s2-s3, 0.111859, 0.033368, 100.000000, 0.019452, 0.003597, 0.000000 

agent_42.plans , s1-s2, 0.509734, 0.584200, 0.000000, 0.030062, 0.012626, 0.000000 
agent_42.plans , s1-s3, 0.485512, 0.594468, 10.344828, 0.027409, 0.012481, 0.000000 
agent_42.plans , s2-s3, 0.031721, 0.985256, 100.000000, 0.004421, 0.002089, 0.000000 

agent_420.plans , s1-s2, 1.255427, 0.002818, 0.000000, 0.015915, 0.024611, 0.000000 
agent_420.plans , s1-s3, 1.255427, 0.002818, 0.000000, 0.015915, 0.024611, 0.000000 
agent_420.plans , s2-s3, 0.000000, 1.000000, 100.000000, 0.000000, 0.000000, 0.000000 

agent_421.plans , s1-s2, 1.048974, 0.015782, 0.000000, 0.022104, 0.020298, 0.000000 
agent_421.plans , s1-s3, 1.048974, 0.015782, 0.000000, 0.022104, 0.020298, 0.000000 
agent_421.plans , s2-s3, 0.000000, 1.000000, 100.000000, 0.000000, 0.000000, 0.000000 

agent_422.plans , s1-s2, 0.261110, 0.000000, 0.000000, 0.021220, 0.007050, 0.000000 
agent_422.plans , s1-s3, 0.217299, 0.167721, 25.000000, 0.017683, 0.006628, 0.000000 
agent_422.plans , s2-s3, 0.075632, 0.321781, 100.000000, 0.007073, 0.003061, 0.000000 

agent_423.plans , s1-s2, 0.037463, 0.600000, 0.000000, 0.003537, 0.002083, 1.000000 
agent_423.plans , s1-s3, 0.000000, 1.000000, 100.000000, 0.000000, 0.000000, 1.000000 
agent_423.plans , s2-s3, 0.037463, 0.600000, 0.000000, 0.003537, 0.002083, 1.000000 

agent_424.plans , s1-s2, 0.037191, 0.657808, 0.000000, 0.003537, 0.002083, 0.000000 
agent_424.plans , s1-s3, 0.000000, 1.000000, 100.000000, 0.000000, 0.000000, 0.000000 
agent_424.plans , s2-s3, 0.037191, 0.657808, 0.000000, 0.003537, 0.002083, 0.000000 

agent_425.plans , s1-s2, 1.213629, 0.050042, 0.000000, 0.036251, 0.023981, 0.000000 
agent_425.plans , s1-s3, 1.224704, 0.048828, 100.000000, 0.027409, 0.024009, 0.000000 
agent_425.plans , s2-s3, 0.081575, 0.372695, 30.000000, 0.033599, 0.002943, 0.000000 

agent_426.plans , s1-s2, 0.294697, 0.014383, 0.000000, 0.022989, 0.007281, 0.000000 
agent_426.plans , s1-s3, 0.248968, 0.215182, 28.571429, 0.019452, 0.006862, 0.000000 
agent_426.plans , s2-s3, 0.077872, 0.172633, 100.000000, 0.010610, 0.002967, 0.000000 

agent_427.plans , s1-s2, 0.462638, 0.000000, 0.000000, 0.039788, 0.009749, 0.000000 
agent_427.plans , s1-s3, 0.458510, 0.014035, 5.714286, 0.038019, 0.009717, 0.000000 
agent_427.plans , s2-s3, 0.033056, 0.765623, 100.000000, 0.008842, 0.001869, 0.000000 

agent_428.plans , s1-s2, 0.038451, 0.726317, 0.000000, 0.003537, 0.002108, 1.000000 
agent_428.plans , s1-s3, 0.000000, 1.000000, 100.000000, 0.000000, 0.000000, 1.000000 
agent_428.plans , s2-s3, 0.036033, 0.726317, 0.000000, 0.003537, 0.002108, 1.000000 

agent_429.plans , s1-s2, 0.566373, 0.000000, 0.000000, 0.018568, 0.012249, 0.000000 
agent_429.plans , s1-s3, 0.566373, 0.000000, 0.000000, 0.018568, 0.012249, 0.000000 
agent_429.plans , s2-s3, 0.000000, 1.000000, 100.000000, 0.000000, 0.000000, 0.000000 

agent_43.plans , s1-s2, 0.839996, 0.035122, 0.000000, 0.030946, 0.016239, 0.000000 
agent_43.plans , s1-s3, 0.840300, 0.034877, 0.000000, 0.030946, 0.016241, 0.000000 
agent_43.plans , s2-s3, 0.015327, 0.794660, 100.000000, 0.003537, 0.001221, 0.000000 

agent_430.plans , s1-s2, 0.038079, 0.663622, 100.000000, 0.005305, 0.001970, 0.000000 
agent_430.plans , s1-s3, 0.094742, 0.157240, 0.000000, 0.015031, 0.003226, 0.000000 
agent_430.plans , s2-s3, 0.082082, 0.174119, 18.181818, 0.013263, 0.003041, 0.000000 

agent_431.plans , s1-s2, 0.963356, 0.066023, 0.000000, 0.036251, 0.019482, 0.000000 
agent_431.plans , s1-s3, 0.963356, 0.066023, 0.000000, 0.036251, 0.019482, 0.000000 
agent_431.plans , s2-s3, 0.000000, 1.000000, 100.000000, 0.000000, 0.000000, 0.000000 

agent_432.plans , s1-s2, 0.545314, 0.002420, 75.000000, 0.040672, 0.010386, 0.000000 
agent_432.plans , s1-s3, 0.561610, 0.000000, 0.000000, 0.045977, 0.010525, 0.000000 
agent_432.plans , s2-s3, 0.273282, 0.107261, 100.000000, 0.038904, 0.006928, 0.000000 

agent_433.plans , s1-s2, 0.000000, 1.000000, nan, 0.000000, 0.000000, 1.000000 
agent_433.plans , s1-s3, 0.000000, 1.000000, nan, 0.000000, 0.000000, 1.000000 
agent_433.plans , s2-s3, 0.000000, 1.000000, nan, 0.000000, 0.000000, 1.000000 

agent_434.plans , s1-s2, 0.351999, 0.000000, 0.000000, 0.026525, 0.008096, 0.000000 
agent_434.plans , s1-s3, 0.351999, 0.000000, 0.000000, 0.026525, 0.008096, 0.000000 
agent_434.plans , s2-s3, 0.000000, 1.000000, 100.000000, 0.000000, 0.000000, 0.000000 

agent_435.plans , s1-s2, 0.499838, 0.000000, 0.000000, 0.034483, 0.011505, 0.000000 
agent_435.plans , s1-s3, 0.312851, 0.591012, 4.166667, 0.033599, 0.007589, 0.000000 
agent_435.plans , s2-s3, 0.260088, 0.114145, 100.000000, 0.013263, 0.008956, 0.000000 

agent_436.plans , s1-s2, 0.022685, 0.193415, 0.000000, 0.007073, 0.001383, 0.000000 
agent_436.plans , s1-s3, 0.022685, 0.193415, 0.000000, 0.007073, 0.001383, 0.000000 
agent_436.plans , s2-s3, 0.000000, 1.000000, 100.000000, 0.000000, 0.000000, 0.000000 

agent_437.plans , s1-s2, 0.364292, 0.086269, 0.000000, 0.015915, 0.009027, 0.000000 
agent_437.plans , s1-s3, 0.332133, 0.193743, 50.000000, 0.012378, 0.008839, 0.000000 
agent_437.plans , s2-s3, 0.044041, 0.541605, 100.000000, 0.008842, 0.002350, 0.000000 

agent_438.plans , s1-s2, 0.153307, 0.070078, 0.000000, 0.042440, 0.003804, 0.000000 
agent_438.plans , s1-s3, 0.031561, 0.857943, 100.000000, 0.004421, 0.001755, 0.000000 
agent_438.plans , s2-s3, 0.108281, 0.075702, 2.325581, 0.041556, 0.003582, 0.000000 

agent_439.plans , s1-s2, 0.056177, 0.131366, 0.000000, 0.005305, 0.002316, 0.000000 
agent_439.plans , s1-s3, 0.000000, 1.000000, 100.000000, 0.000000, 0.000000, 0.000000 
agent_439.plans , s2-s3, 0.040331, 0.131366, 0.000000, 0.005305, 0.002316, 0.000000 

agent_44.plans , s1-s2, 0.000000, 1.000000, nan, 0.000000, 0.000000, 1.000000 
agent_44.plans , s1-s3, 0.000000, 1.000000, nan, 0.000000, 0.000000, 1.000000 
agent_44.plans , s2-s3, 0.000000, 1.000000, nan, 0.000000, 0.000000, 1.000000 

agent_440.plans , s1-s2, 0.000000, 1.000000, nan, 0.000000, 0.000000, 1.000000 
agent_440.plans , s1-s3, 0.000000, 1.000000, nan, 0.000000, 0.000000, 1.000000 
agent_440.plans , s2-s3, 0.000000, 1.000000, nan, 0.000000, 0.000000, 1.000000 

agent_441.plans , s1-s2, 0.073461, 0.616669, 0.000000, 0.007073, 0.003061, 0.000000 
agent_441.plans , s1-s3, 0.000000, 1.000000, 100.000000, 0.000000, 0.000000, 0.000000 
